Time,Open,High,Low,Close,Volume
2019-11-11 09:19:35,108.97,108.971,108.96600000000001,108.96600000000001,10
2019-11-11 09:19:40,108.96700000000001,108.97,108.96700000000001,108.97,4
2019-11-11 09:19:45,108.969,108.97,108.96600000000001,108.96600000000001,5
2019-11-11 09:19:50,108.964,108.965,108.964,108.965,2
2019-11-11 09:19:55,108.964,108.965,108.964,108.964,3
2019-11-11 09:20:00,108.965,108.96600000000001,108.964,108.965,5
2019-11-11 09:20:10,108.96600000000001,108.96600000000001,108.96600000000001,108.96600000000001,1
2019-11-11 09:20:15,108.96799999999999,108.96799999999999,108.96600000000001,108.96799999999999,3
2019-11-11 09:20:20,108.96600000000001,108.96600000000001,108.965,108.965,2
2019-11-11 09:20:25,108.96700000000001,108.96700000000001,108.96700000000001,108.96700000000001,1
2019-11-11 09:20:30,108.96799999999999,108.97,108.96799999999999,108.969,7
2019-11-11 09:20:35,108.97,108.971,108.97,108.971,2
2019-11-11 09:20:40,108.97,108.97,108.97,108.97,1
2019-11-11 09:20:50,108.971,108.971,108.971,108.971,1
2019-11-11 09:20:55,108.97200000000001,108.97399999999999,108.97200000000001,108.97200000000001,6
2019-11-11 09:21:00,108.97200000000001,108.97200000000001,108.97200000000001,108.97200000000001,1
2019-11-11 09:21:05,108.97200000000001,108.97200000000001,108.97200000000001,108.97200000000001,1
2019-11-11 09:21:10,108.97,108.97,108.96799999999999,108.96799999999999,8
2019-11-11 09:21:15,108.97,108.97,108.97,108.97,1
2019-11-11 09:21:20,108.969,108.969,108.969,108.969,1
2019-11-11 09:21:25,108.97,108.97,108.969,108.969,2
2019-11-11 09:21:30,108.97,108.97,108.969,108.969,2
2019-11-11 09:21:35,108.97,108.97,108.969,108.969,6
2019-11-11 09:21:40,108.97,108.97,108.96799999999999,108.96799999999999,4
2019-11-11 09:21:45,108.96799999999999,108.96799999999999,108.96600000000001,108.96600000000001,4
2019-11-11 09:21:50,108.96700000000001,108.96700000000001,108.96700000000001,108.96700000000001,1
2019-11-11 09:22:00,108.96799999999999,108.96799999999999,108.96700000000001,108.96700000000001,2
2019-11-11 09:22:05,108.96799999999999,108.96799999999999,108.96700000000001,108.96700000000001,2
2019-11-11 09:22:15,108.96600000000001,108.96600000000001,108.96600000000001,108.96600000000001,1
2019-11-11 09:22:20,108.96700000000001,108.97,108.96700000000001,108.97,3
2019-11-11 09:22:25,108.96799999999999,108.96799999999999,108.96799999999999,108.96799999999999,2
2019-11-11 09:22:30,108.96600000000001,108.97,108.96600000000001,108.97,4
2019-11-11 09:22:35,108.96799999999999,108.97,108.96799999999999,108.97,2
2019-11-11 09:22:40,108.969,108.969,108.96600000000001,108.96600000000001,3
2019-11-11 09:22:45,108.96700000000001,108.97,108.96700000000001,108.97,3
2019-11-11 09:22:50,108.97200000000001,108.97200000000001,108.97200000000001,108.97200000000001,1
2019-11-11 09:23:25,108.97200000000001,108.97399999999999,108.97200000000001,108.97399999999999,4
2019-11-11 09:23:30,108.973,108.973,108.973,108.973,1
2019-11-11 09:23:35,108.97200000000001,108.97200000000001,108.97200000000001,108.97200000000001,1
2019-11-11 09:23:40,108.973,108.976,108.973,108.975,6
2019-11-11 09:24:00,108.976,108.976,108.975,108.975,2
2019-11-11 09:24:10,108.97399999999999,108.97399999999999,108.97200000000001,108.97399999999999,4
2019-11-11 09:24:15,108.973,108.976,108.97200000000001,108.97200000000001,15
2019-11-11 09:24:20,108.97200000000001,108.973,108.97200000000001,108.973,2
2019-11-11 09:24:25,108.97399999999999,108.976,108.97399999999999,108.976,2
2019-11-11 09:24:35,108.97399999999999,108.97399999999999,108.97399999999999,108.97399999999999,1
2019-11-11 09:24:40,108.976,108.977,108.976,108.976,5
2019-11-11 09:24:45,108.975,108.975,108.975,108.975,1
2019-11-11 09:24:50,108.976,108.976,108.976,108.976,1
2019-11-11 09:25:00,108.975,108.976,108.973,108.976,10
2019-11-11 09:25:05,108.977,108.977,108.977,108.977,1
2019-11-11 09:25:15,108.979,108.98,108.979,108.979,3
2019-11-11 09:25:20,108.978,108.979,108.978,108.979,2
2019-11-11 09:25:25,108.98,108.98,108.978,108.978,5
2019-11-11 09:25:35,108.976,108.978,108.975,108.978,8
2019-11-11 09:25:45,108.976,108.977,108.976,108.977,2
2019-11-11 09:25:55,108.978,108.978,108.978,108.978,1
2019-11-11 09:26:00,108.977,108.977,108.977,108.977,1
2019-11-11 09:26:05,108.978,108.978,108.978,108.978,2
2019-11-11 09:26:35,108.979,108.979,108.979,108.979,1
2019-11-11 09:26:40,108.978,108.978,108.978,108.978,1
2019-11-11 09:26:45,108.979,108.979,108.978,108.978,2
2019-11-11 09:26:50,108.979,108.979,108.978,108.979,3
2019-11-11 09:26:55,108.978,108.979,108.978,108.979,2
2019-11-11 09:27:00,108.978,108.98,108.978,108.979,8
2019-11-11 09:27:05,108.98,108.98200000000001,108.98,108.98200000000001,2
2019-11-11 09:27:10,108.98299999999999,108.98299999999999,108.98299999999999,108.98299999999999,1
2019-11-11 09:27:15,108.984,108.984,108.984,108.984,2
2019-11-11 09:27:20,108.984,108.984,108.984,108.984,6
2019-11-11 09:27:25,108.984,108.984,108.984,108.984,3
2019-11-11 09:27:30,108.986,108.986,108.984,108.984,3
2019-11-11 09:27:50,108.984,108.984,108.984,108.984,7
2019-11-11 09:27:55,108.984,108.984,108.984,108.984,3
2019-11-11 09:28:00,108.98200000000001,108.98200000000001,108.98,108.98,3
2019-11-11 09:28:05,108.978,108.978,108.978,108.978,1
2019-11-11 09:28:10,108.979,108.98,108.978,108.979,9
2019-11-11 09:28:15,108.98,108.98,108.979,108.98,7
2019-11-11 09:28:20,108.98200000000001,108.98299999999999,108.98200000000001,108.98299999999999,2
2019-11-11 09:28:30,108.984,108.984,108.984,108.984,2
2019-11-11 09:28:35,108.984,108.98899999999999,108.984,108.98899999999999,6
2019-11-11 09:28:55,108.99,108.99,108.99,108.99,4
2019-11-11 09:29:00,108.99,108.992,108.98899999999999,108.99,5
2019-11-11 09:29:05,108.99,108.992,108.99,108.992,4
2019-11-11 09:29:10,108.991,108.991,108.99,108.99,4
2019-11-11 09:29:20,108.988,108.99,108.988,108.99,2
2019-11-11 09:29:30,108.988,108.988,108.988,108.988,1
2019-11-11 09:29:35,108.98899999999999,108.98899999999999,108.98899999999999,108.98899999999999,1
2019-11-11 09:29:45,108.99,108.99600000000001,108.99,108.99600000000001,11
2019-11-11 09:29:50,108.99700000000001,109.001,108.99700000000001,108.99799999999999,13
2019-11-11 09:29:55,108.99700000000001,108.99700000000001,108.99600000000001,108.99600000000001,2
2019-11-11 09:30:00,108.994,108.995,108.99,108.995,16
2019-11-11 09:30:05,108.99600000000001,108.99600000000001,108.99,108.994,18
2019-11-11 09:30:10,108.995,108.995,108.99,108.991,20
2019-11-11 09:30:15,108.992,108.995,108.992,108.995,3
2019-11-11 09:30:20,108.994,108.995,108.992,108.995,12
2019-11-11 09:30:30,108.99600000000001,108.99600000000001,108.99600000000001,108.99600000000001,1
2019-11-11 09:30:35,108.995,108.99600000000001,108.99,108.99,7
2019-11-11 09:30:40,108.99,108.993,108.99,108.993,6
2019-11-11 09:30:45,108.992,108.992,108.992,108.992,3
2019-11-11 09:30:50,108.99,108.99,108.99,108.99,1
2019-11-11 09:31:10,108.988,108.988,108.986,108.986,3
2019-11-11 09:31:15,108.985,108.985,108.984,108.984,2
2019-11-11 09:31:20,108.98200000000001,108.98200000000001,108.976,108.976,10
2019-11-11 09:31:25,108.977,108.977,108.977,108.977,1
2019-11-11 09:31:30,108.978,108.978,108.978,108.978,1
2019-11-11 09:31:35,108.98,108.98,108.976,108.976,9
2019-11-11 09:31:40,108.976,108.976,108.976,108.976,2
2019-11-11 09:31:45,108.978,108.98200000000001,108.978,108.98200000000001,5
2019-11-11 09:31:50,108.98200000000001,108.98899999999999,108.98200000000001,108.988,16
2019-11-11 09:31:55,108.98700000000001,108.98700000000001,108.98700000000001,108.98700000000001,1
2019-11-11 09:32:00,108.988,108.988,108.988,108.988,1
2019-11-11 09:32:10,108.988,108.988,108.988,108.988,6
2019-11-11 09:32:15,108.99,108.992,108.99,108.992,5
2019-11-11 09:32:20,108.991,108.991,108.988,108.988,3
2019-11-11 09:32:25,108.98899999999999,108.991,108.98899999999999,108.991,4
2019-11-11 09:32:30,108.99,108.992,108.99,108.99,10
2019-11-11 09:32:35,108.992,108.992,108.99,108.992,3
2019-11-11 09:32:40,108.992,108.994,108.992,108.994,4
2019-11-11 09:32:45,108.99600000000001,108.99700000000001,108.99600000000001,108.99600000000001,3
2019-11-11 09:32:50,108.994,108.99700000000001,108.994,108.99600000000001,4
2019-11-11 09:32:55,108.994,108.995,108.994,108.994,5
2019-11-11 09:33:00,108.993,108.993,108.98899999999999,108.98899999999999,12
2019-11-11 09:33:10,108.988,108.988,108.988,108.988,2
2019-11-11 09:33:15,108.988,108.988,108.988,108.988,1
2019-11-11 09:33:20,108.986,108.986,108.986,108.986,1
2019-11-11 09:33:45,108.988,108.98899999999999,108.98700000000001,108.98700000000001,12
2019-11-11 09:33:55,108.985,108.985,108.984,108.985,3
2019-11-11 09:34:00,108.986,108.988,108.986,108.98700000000001,5
2019-11-11 09:34:05,108.988,108.988,108.98700000000001,108.988,3
2019-11-11 09:34:15,108.98899999999999,108.98899999999999,108.98700000000001,108.98700000000001,7
2019-11-11 09:34:25,108.988,108.98899999999999,108.98700000000001,108.98899999999999,6
2019-11-11 09:34:30,108.988,108.988,108.988,108.988,1
2019-11-11 09:34:35,108.98899999999999,108.98899999999999,108.988,108.988,4
2019-11-11 09:34:40,108.98700000000001,108.98700000000001,108.98700000000001,108.98700000000001,1
2019-11-11 09:34:50,108.988,108.988,108.98700000000001,108.98700000000001,6
2019-11-11 09:34:55,108.988,108.988,108.988,108.988,1
2019-11-11 09:35:00,108.98899999999999,108.992,108.98899999999999,108.992,5
2019-11-11 09:35:10,108.991,108.991,108.988,108.988,3
2019-11-11 09:35:15,108.98899999999999,108.99,108.98899999999999,108.99,3
2019-11-11 09:35:20,108.988,108.99,108.988,108.988,5
2019-11-11 09:35:25,108.98700000000001,108.98700000000001,108.98700000000001,108.98700000000001,1
2019-11-11 09:35:30,108.988,108.988,108.985,108.988,47
2019-11-11 09:35:35,108.988,108.991,108.988,108.99,6
2019-11-11 09:35:40,108.991,108.991,108.99,108.991,7
2019-11-11 09:35:45,108.99,108.991,108.99,108.991,32
2019-11-11 09:35:50,108.992,108.994,108.992,108.994,2
2019-11-11 09:36:10,108.995,108.995,108.994,108.995,3
2019-11-11 09:36:15,108.994,108.994,108.992,108.992,3
2019-11-11 09:36:20,108.99,108.99,108.988,108.988,3
2019-11-11 09:36:25,108.98700000000001,108.98700000000001,108.985,108.985,2
2019-11-11 09:36:30,108.986,108.986,108.984,108.986,4
2019-11-11 09:36:35,108.984,108.986,108.98100000000001,108.98100000000001,8
2019-11-11 09:36:40,108.98200000000001,108.988,108.98100000000001,108.98700000000001,11
2019-11-11 09:36:45,108.988,108.988,108.988,108.988,1
2019-11-11 09:36:50,108.98700000000001,108.98700000000001,108.98700000000001,108.98700000000001,1
2019-11-11 09:36:55,108.986,108.988,108.984,108.988,7
2019-11-11 09:37:00,108.99,108.994,108.99,108.994,4
2019-11-11 09:37:05,108.993,108.993,108.993,108.993,1
2019-11-11 09:37:10,108.992,108.992,108.99,108.99,2
2019-11-11 09:37:15,108.992,108.992,108.992,108.992,1
2019-11-11 09:37:20,108.992,108.992,108.992,108.992,5
2019-11-11 09:37:25,108.994,108.99600000000001,108.993,108.99600000000001,9
2019-11-11 09:37:30,108.99600000000001,108.99799999999999,108.99600000000001,108.99799999999999,4
2019-11-11 09:37:35,108.99700000000001,108.99700000000001,108.994,108.994,3
2019-11-11 09:37:45,108.99600000000001,108.99600000000001,108.99600000000001,108.99600000000001,1
2019-11-11 09:37:50,108.994,108.994,108.994,108.994,1
2019-11-11 09:38:10,108.99600000000001,108.99799999999999,108.99600000000001,108.99799999999999,4
2019-11-11 09:38:15,108.99799999999999,108.99799999999999,108.994,108.994,4
2019-11-11 09:38:35,108.994,108.994,108.994,108.994,4
2019-11-11 09:38:50,108.994,108.994,108.994,108.994,2
2019-11-11 09:38:55,108.994,108.994,108.99,108.99,3
2019-11-11 09:39:00,108.992,108.992,108.992,108.992,6
2019-11-11 09:39:15,108.992,108.992,108.992,108.992,1
2019-11-11 09:39:20,108.99,108.99,108.99,108.99,1
2019-11-11 09:39:30,108.99,108.99,108.99,108.99,2
2019-11-11 09:39:40,108.992,108.992,108.992,108.992,1
2019-11-11 09:39:45,108.99,108.99,108.99,108.99,1
2019-11-11 09:39:50,108.992,108.992,108.99,108.99,2
2019-11-11 09:40:00,108.992,108.992,108.991,108.992,3
2019-11-11 09:40:05,108.994,108.995,108.993,108.995,4
2019-11-11 09:40:10,108.994,108.994,108.994,108.994,1
2019-11-11 09:40:15,108.995,108.995,108.994,108.995,7
2019-11-11 09:40:20,108.994,108.995,108.994,108.995,2
2019-11-11 09:40:30,108.994,108.995,108.994,108.995,2
2019-11-11 09:41:00,108.99600000000001,108.99799999999999,108.99600000000001,108.99700000000001,5
2019-11-11 09:41:05,108.99600000000001,108.99600000000001,108.99600000000001,108.99600000000001,1
2019-11-11 09:41:20,108.994,108.994,108.994,108.994,1
2019-11-11 09:41:30,108.994,108.994,108.994,108.994,3
2019-11-11 09:41:35,108.994,108.994,108.994,108.994,1
2019-11-11 09:41:45,108.994,108.994,108.992,108.992,2
2019-11-11 09:41:50,108.99,108.992,108.99,108.992,4
2019-11-11 09:41:55,108.992,108.992,108.992,108.992,1
2019-11-11 09:42:00,108.992,108.992,108.992,108.992,4
2019-11-11 09:42:05,108.994,108.994,108.99,108.99,4
2019-11-11 09:42:10,108.992,108.99600000000001,108.992,108.99600000000001,6
2019-11-11 09:42:20,108.994,108.995,108.994,108.995,2
2019-11-11 09:42:40,108.99600000000001,109.0,108.99600000000001,109.0,4
2019-11-11 09:42:45,108.999,108.999,108.99600000000001,108.99600000000001,3
2019-11-11 09:42:50,108.99799999999999,108.99799999999999,108.99799999999999,108.99799999999999,1
2019-11-11 09:42:55,108.99799999999999,109.0,108.99799999999999,109.0,2
2019-11-11 09:43:00,108.999,108.999,108.999,108.999,1
2019-11-11 09:43:10,108.99700000000001,108.99700000000001,108.99600000000001,108.99600000000001,2
2019-11-11 09:43:15,108.994,108.994,108.992,108.992,4
2019-11-11 09:43:20,108.992,108.992,108.992,108.992,6
2019-11-11 09:43:25,108.992,108.993,108.99,108.99,5
2019-11-11 09:43:30,108.99,108.99,108.988,108.988,14
2019-11-11 09:43:35,108.99,108.99,108.99,108.99,1
2019-11-11 09:43:45,108.988,108.99,108.988,108.98899999999999,4
2019-11-11 09:44:00,108.99,108.99,108.99,108.99,3
2019-11-11 09:44:05,108.992,108.995,108.992,108.995,4
2019-11-11 09:44:10,108.994,108.995,108.994,108.995,2
2019-11-11 09:44:15,108.99600000000001,108.99600000000001,108.99600000000001,108.99600000000001,1
2019-11-11 09:44:20,108.99600000000001,108.99600000000001,108.99600000000001,108.99600000000001,2
2019-11-11 09:44:25,108.99600000000001,108.99600000000001,108.99600000000001,108.99600000000001,6
2019-11-11 09:44:30,108.99799999999999,109.001,108.99799999999999,109.0,8
2019-11-11 09:44:35,109.001,109.001,109.0,109.0,2
2019-11-11 09:44:40,109.001,109.001,109.0,109.001,3
2019-11-11 09:44:45,109.00200000000001,109.00200000000001,109.0,109.0,3
2019-11-11 09:44:50,109.001,109.001,109.0,109.0,2
2019-11-11 09:45:00,108.999,109.0,108.994,108.994,9
2019-11-11 09:45:10,108.992,108.992,108.988,108.988,14
2019-11-11 09:45:20,108.98700000000001,108.99,108.98700000000001,108.988,6
2019-11-11 09:45:25,108.98899999999999,108.992,108.98700000000001,108.992,13
2019-11-11 09:45:30,108.992,108.995,108.988,108.995,11
2019-11-11 09:45:50,108.994,108.99799999999999,108.994,108.994,12
2019-11-11 09:46:15,108.994,108.994,108.992,108.992,2
2019-11-11 09:46:20,108.994,108.994,108.992,108.992,5
2019-11-11 09:46:30,108.99,108.99,108.99,108.99,4
2019-11-11 09:46:35,108.99,108.99,108.99,108.99,1
2019-11-11 09:46:40,108.992,108.992,108.99,108.99,3
2019-11-11 09:46:45,108.988,108.98899999999999,108.988,108.98899999999999,2
2019-11-11 09:46:55,108.99,108.99,108.99,108.99,2
2019-11-11 09:47:05,108.991,108.991,108.991,108.991,1
2019-11-11 09:47:10,108.99,108.99,108.99,108.99,2
2019-11-11 09:47:20,108.992,108.992,108.992,108.992,1
2019-11-11 09:47:25,108.992,108.994,108.992,108.994,2
2019-11-11 09:47:30,108.995,108.99600000000001,108.995,108.99600000000001,3
2019-11-11 09:47:35,108.99600000000001,108.99600000000001,108.99600000000001,108.99600000000001,2
2019-11-11 09:47:50,108.994,108.995,108.994,108.995,2
2019-11-11 09:48:00,108.994,108.994,108.992,108.992,2
2019-11-11 09:48:05,108.991,108.991,108.99,108.991,3
2019-11-11 09:48:10,108.99,108.992,108.988,108.992,5
2019-11-11 09:48:20,108.994,108.994,108.993,108.993,4
2019-11-11 09:48:30,108.994,108.99600000000001,108.994,108.99600000000001,2
2019-11-11 09:48:35,108.99700000000001,108.99700000000001,108.99600000000001,108.99600000000001,2
2019-11-11 09:48:55,108.99600000000001,109.0,108.99600000000001,109.0,4
2019-11-11 09:49:00,109.001,109.001,109.0,109.0,8
2019-11-11 09:49:10,109.001,109.001,109.001,109.001,1
2019-11-11 09:49:25,109.0,109.0,109.0,109.0,1
2019-11-11 09:49:35,109.0,109.0,109.0,109.0,3
2019-11-11 09:49:50,109.00200000000001,109.00399999999999,109.00200000000001,109.00200000000001,5
2019-11-11 09:49:55,109.00399999999999,109.007,109.00200000000001,109.00200000000001,12
2019-11-11 09:50:15,109.00399999999999,109.00399999999999,109.0,109.0,4
2019-11-11 09:50:30,108.99799999999999,108.99799999999999,108.99600000000001,108.99600000000001,3
2019-11-11 09:50:50,108.994,108.994,108.994,108.994,11
2019-11-11 09:51:05,108.99600000000001,109.0,108.99600000000001,108.999,7
2019-11-11 09:51:15,108.99799999999999,108.99799999999999,108.99799999999999,108.99799999999999,7
2019-11-11 09:51:20,108.99799999999999,108.99799999999999,108.99799999999999,108.99799999999999,3
2019-11-11 09:51:35,108.99700000000001,108.99799999999999,108.99700000000001,108.99799999999999,4
2019-11-11 09:51:40,108.99700000000001,108.99700000000001,108.99700000000001,108.99700000000001,1
2019-11-11 09:51:45,108.99799999999999,108.99799999999999,108.99700000000001,108.99799999999999,7
2019-11-11 09:51:55,108.99700000000001,108.99700000000001,108.994,108.994,4
2019-11-11 09:52:00,108.994,108.994,108.994,108.994,7
2019-11-11 09:52:10,108.994,108.994,108.994,108.994,2
2019-11-11 09:52:20,108.994,108.994,108.994,108.994,3
2019-11-11 09:52:25,108.994,108.994,108.994,108.994,5
2019-11-11 09:52:30,108.99600000000001,108.99600000000001,108.99600000000001,108.99600000000001,1
2019-11-11 09:52:35,108.99600000000001,108.99600000000001,108.99600000000001,108.99600000000001,1
2019-11-11 09:52:40,108.994,108.994,108.994,108.994,7
2019-11-11 09:52:50,108.992,108.992,108.98299999999999,108.986,12
2019-11-11 09:52:55,108.985,108.985,108.984,108.985,7
2019-11-11 09:53:00,108.984,108.985,108.984,108.985,4
2019-11-11 09:53:05,108.984,108.985,108.984,108.984,15
2019-11-11 09:53:10,108.985,108.985,108.985,108.985,1
2019-11-11 09:53:15,108.986,108.986,108.985,108.986,7
2019-11-11 09:53:20,108.988,108.988,108.988,108.988,1
2019-11-11 09:53:30,108.988,108.988,108.988,108.988,1
2019-11-11 09:53:40,108.98700000000001,108.988,108.98700000000001,108.988,10
2019-11-11 09:53:45,108.98700000000001,108.988,108.98700000000001,108.988,4
2019-11-11 09:53:50,108.98700000000001,108.98700000000001,108.98200000000001,108.98200000000001,7
2019-11-11 09:53:55,108.98200000000001,108.98299999999999,108.98200000000001,108.98200000000001,5
2019-11-11 09:54:00,108.98200000000001,108.98200000000001,108.98200000000001,108.98200000000001,3
2019-11-11 09:54:05,108.98,108.98,108.98,108.98,1
2019-11-11 09:54:10,108.979,108.98,108.976,108.976,13
2019-11-11 09:54:15,108.975,108.976,108.975,108.976,6
2019-11-11 09:54:35,108.975,108.975,108.97399999999999,108.97399999999999,3
2019-11-11 09:54:40,108.973,108.97399999999999,108.97200000000001,108.97399999999999,4
2019-11-11 09:54:45,108.97200000000001,108.97399999999999,108.97200000000001,108.97399999999999,3
2019-11-11 09:54:50,108.973,108.97399999999999,108.973,108.973,3
2019-11-11 09:54:55,108.97200000000001,108.97200000000001,108.97,108.97,7
2019-11-11 09:55:00,108.97,108.97,108.97,108.97,1
2019-11-11 09:55:05,108.969,108.97,108.969,108.969,3
2019-11-11 09:55:10,108.97,108.97200000000001,108.97,108.97200000000001,3
2019-11-11 09:55:15,108.97200000000001,108.97200000000001,108.969,108.969,3
2019-11-11 09:55:25,108.97,108.971,108.97,108.97,3
2019-11-11 09:55:30,108.969,108.97,108.969,108.969,5
2019-11-11 09:55:35,108.97,108.97,108.96700000000001,108.97,5
2019-11-11 09:55:40,108.969,108.971,108.969,108.971,5
2019-11-11 09:55:45,108.973,108.976,108.973,108.975,4
2019-11-11 09:55:50,108.976,108.976,108.975,108.975,8
2019-11-11 09:55:55,108.976,108.976,108.975,108.975,2
2019-11-11 09:56:00,108.973,108.97399999999999,108.97,108.97,9
2019-11-11 09:56:05,108.97,108.97,108.97,108.97,4
2019-11-11 09:56:10,108.97,108.97,108.97,108.97,1
2019-11-11 09:56:20,108.96799999999999,108.96799999999999,108.96799999999999,108.96799999999999,1
2019-11-11 09:56:25,108.97,108.97200000000001,108.97,108.97200000000001,2
2019-11-11 09:56:40,108.97,108.971,108.97,108.971,2
2019-11-11 09:56:45,108.97200000000001,108.97399999999999,108.97200000000001,108.97200000000001,3
2019-11-11 09:56:50,108.97399999999999,108.97399999999999,108.97399999999999,108.97399999999999,1
2019-11-11 09:56:55,108.97399999999999,108.976,108.97399999999999,108.975,3
2019-11-11 09:57:00,108.97399999999999,108.975,108.97399999999999,108.975,2
2019-11-11 09:57:10,108.973,108.97399999999999,108.97200000000001,108.97200000000001,4
2019-11-11 09:57:15,108.97,108.97,108.97,108.97,1
2019-11-11 09:57:30,108.97200000000001,108.97200000000001,108.97200000000001,108.97200000000001,1
2019-11-11 09:57:40,108.97,108.97,108.97,108.97,1
2019-11-11 09:57:50,108.97200000000001,108.97200000000001,108.97200000000001,108.97200000000001,1
2019-11-11 09:58:00,108.97399999999999,108.97399999999999,108.97200000000001,108.97200000000001,8
2019-11-11 09:58:05,108.973,108.97399999999999,108.973,108.973,3
2019-11-11 09:58:10,108.97399999999999,108.97399999999999,108.97200000000001,108.97200000000001,4
2019-11-11 09:58:15,108.971,108.971,108.971,108.971,1
2019-11-11 09:58:40,108.973,108.97399999999999,108.973,108.97399999999999,3
2019-11-11 09:58:45,108.97399999999999,108.976,108.97200000000001,108.97200000000001,5
2019-11-11 09:58:50,108.97,108.97,108.969,108.97,5
2019-11-11 09:59:00,108.969,108.971,108.969,108.971,3
2019-11-11 09:59:10,108.973,108.97399999999999,108.97200000000001,108.97399999999999,8
2019-11-11 09:59:15,108.973,108.973,108.97200000000001,108.97200000000001,2
2019-11-11 09:59:35,108.97,108.971,108.969,108.969,4
2019-11-11 09:59:45,108.97,108.97,108.969,108.969,4
2019-11-11 09:59:55,108.96799999999999,108.96799999999999,108.96600000000001,108.96600000000001,2
2019-11-11 10:00:00,108.96600000000001,108.97,108.96600000000001,108.97,7
2019-11-11 10:00:05,108.971,108.971,108.97,108.97,4
2019-11-11 10:00:10,108.971,108.971,108.971,108.971,1
2019-11-11 10:00:15,108.97200000000001,108.97200000000001,108.97200000000001,108.97200000000001,1
2019-11-11 10:00:30,108.97399999999999,108.976,108.97399999999999,108.976,2
2019-11-11 10:00:35,108.976,108.976,108.976,108.976,2
2019-11-11 10:00:40,108.976,108.976,108.976,108.976,2
2019-11-11 10:00:50,108.97399999999999,108.97399999999999,108.973,108.973,2
2019-11-11 10:00:55,108.97200000000001,108.97399999999999,108.97200000000001,108.97399999999999,3
2019-11-11 10:01:00,108.973,108.97399999999999,108.973,108.97399999999999,2
2019-11-11 10:01:10,108.97399999999999,108.97399999999999,108.97399999999999,108.97399999999999,2
2019-11-11 10:01:45,108.976,108.976,108.976,108.976,1
2019-11-11 10:01:50,108.975,108.975,108.975,108.975,1
2019-11-11 10:02:00,108.973,108.973,108.973,108.973,1
2019-11-11 10:02:05,108.97200000000001,108.97200000000001,108.97,108.97,2
2019-11-11 10:02:10,108.97200000000001,108.973,108.97200000000001,108.97200000000001,3
2019-11-11 10:02:15,108.973,108.97399999999999,108.97200000000001,108.973,5
2019-11-11 10:02:20,108.97399999999999,108.978,108.973,108.978,5
2019-11-11 10:02:35,108.976,108.977,108.976,108.977,2
2019-11-11 10:02:40,108.978,108.98299999999999,108.978,108.98299999999999,5
2019-11-11 10:02:45,108.98200000000001,108.98299999999999,108.98200000000001,108.98299999999999,2
2019-11-11 10:02:50,108.98200000000001,108.98299999999999,108.98200000000001,108.98299999999999,14
2019-11-11 10:02:55,108.98200000000001,108.98200000000001,108.98200000000001,108.98200000000001,1
2019-11-11 10:03:00,108.98299999999999,108.98299999999999,108.98200000000001,108.98200000000001,2
2019-11-11 10:03:05,108.98100000000001,108.98100000000001,108.978,108.978,9
2019-11-11 10:03:10,108.976,108.976,108.976,108.976,1
2019-11-11 10:03:30,108.975,108.975,108.97200000000001,108.97200000000001,4
2019-11-11 10:03:40,108.97,108.97,108.97,108.97,1
2019-11-11 10:03:45,108.971,108.971,108.97,108.97,2
2019-11-11 10:03:50,108.971,108.971,108.971,108.971,1
2019-11-11 10:03:55,108.97,108.97200000000001,108.97,108.97200000000001,3
2019-11-11 10:04:25,108.97399999999999,108.97399999999999,108.97200000000001,108.97200000000001,8
2019-11-11 10:04:40,108.97399999999999,108.976,108.97399999999999,108.976,3
2019-11-11 10:04:45,108.978,108.978,108.978,108.978,1
2019-11-11 10:05:00,108.979,108.98200000000001,108.979,108.98,13
2019-11-11 10:05:10,108.979,108.979,108.979,108.979,1
2019-11-11 10:05:15,108.98,108.98,108.98,108.98,3
2019-11-11 10:05:30,108.98,108.98,108.978,108.978,2
2019-11-11 10:05:35,108.98,108.984,108.98,108.984,4
2019-11-11 10:06:00,108.98200000000001,108.98299999999999,108.98200000000001,108.98299999999999,2
2019-11-11 10:06:05,108.98200000000001,108.98299999999999,108.98200000000001,108.98299999999999,2
2019-11-11 10:06:10,108.98200000000001,108.98299999999999,108.98,108.98299999999999,4
2019-11-11 10:06:20,108.984,108.98899999999999,108.984,108.988,6
2019-11-11 10:06:25,108.98700000000001,108.99,108.98700000000001,108.99,4
2019-11-11 10:06:30,108.98899999999999,108.98899999999999,108.988,108.988,4
2019-11-11 10:06:35,108.98899999999999,108.98899999999999,108.988,108.988,2
2019-11-11 10:06:50,108.98700000000001,108.988,108.98700000000001,108.98700000000001,3
2019-11-11 10:06:55,108.988,108.988,108.988,108.988,1
2019-11-11 10:07:05,108.98899999999999,108.98899999999999,108.98899999999999,108.98899999999999,1
2019-11-11 10:07:10,108.988,108.99,108.988,108.99,8
2019-11-11 10:07:15,108.99,108.99,108.99,108.99,6
2019-11-11 10:07:20,108.99,108.99,108.988,108.988,5
2019-11-11 10:07:25,108.98899999999999,108.98899999999999,108.988,108.988,2
2019-11-11 10:07:30,108.98899999999999,108.98899999999999,108.988,108.98899999999999,3
2019-11-11 10:07:40,108.988,108.98899999999999,108.988,108.98899999999999,2
2019-11-11 10:07:45,108.988,108.988,108.988,108.988,1
2019-11-11 10:07:50,108.98899999999999,108.98899999999999,108.988,108.988,4
